
 অদ্ভুত সেই ছেলেটি, সুমন/শোভন, অর্থহীন, ত্রিমাত্রিক, সুমন, সজীব/সুমন,,,,"অদ্ভুত সেই ছেলেটি আবার শুরু করল হাঁটা
কালো লম্বা এলোমেলো চুলে চোখ দুটো তার ঢাকা
হাতে তার অ্যাকস্টিক পকেটে হারমোনিকা
কষ্টে ভরা এ জীবনের বহু গান যে তার শোনা আমাদের এই বাংলাদেশে ছিল তার বাড়ি
কাউকে কিছু না বলে অভিমানে দূর দেশে দিল পারি
পকেটের টাকা শেষ খাওয়া হয়নি কিছু
খিদে কেন ছুটছে শুধু তার পিছু পিছু
অদ্ভুত ছেলেটি শুরু করল গাওয়া
হাতে তার অ্যাকস্টিক পকেটে হারমোনিকাজোছনায় অজানা পথে চলা
এখানে আছে যে মোর ভালোবাসা
জোছনায় অজানা পথে চলা
এখানে আছে যে মোর ভালোবাসাএকটি বনে ঢুকল সে গাছগাছালিতে ঢাকা
আনমনা হয়ে প্রকৃতি দেখে বিশাল বনে একা
খিদের জালায় অস্থির মন যাবে কী বাড়ি ফিরে
তার চেয়ে জীবন ভালো বন্য প্রাণীর ভিড়ে
অদ্ভুত ছেলেটি শুরু করল গাওয়া
হাতে তার অ্যাকস্টিক পকেটে হারমোনিকাজোছনায় অজানা পথে চলা
এখানে আছে যে মোর ভালোবাসা
জোছনায় অজানা পথে চলা
এখানে আছে যে মোর ভালোবাসাপাহাড়ী ঝর্ণা রংধনু বাড়ির কথা ভোলায়
প্রকৃতি বলে গান গেয়ে যাও শুনছি আমি তোমায়
তুলে নিল সে হাতে গিটার অন্য এক সুরে
প্রতিভার কথা জানিয়ে দিল শান্ত প্রকৃতিকে
অদ্ভুত ছেলেটি শেষ হয়না গানটা
ক্ষুধার্ত দেহ থেকে জীবনটা চলে যায়
রয়ে যায় সে সুরটাজোছনায় অজানা পথে চলা
এখানে আছে যে মোর ভালোবাসা
জোছনায় অজানা পথে চলা
এখানে আছে যে মোর ভালোবাসাবলছে এ প্রকৃতি যে সুরের রঙে আকা
সেই ছেলেটির সবগুলো গান
হলোনাতো মোর শোনা
বনের একটি শুকনো ফুল নাম না জানা
পাশে ঘুনে ধরা অ্যাকস্টিক ভাঙা হারমোনিকা
হারমনিকা হারমোনিকা হারমোনিকা"
,,,,,,,,,
 অগোচরে, মিথিলা,,,, তাহসান ও মিথিলা, তাহসান,, থার্ড পারসন সিঙ্গুলার নাম্বার,"বন্ধুর পথে বন্ধু হয়ে হাতটা ধরেছিলে
মিথ্যে এ বাঁধনে আমার হয়েছিলে (২)
আমি চাইনি এ সুখের সাজানো আসর
আমি চাইনা এ রঙের বাসর
অগোচরে এলে আমায় ভাসালে
আমি চাইনা এ ফুলের সাগরবন্ধুর পথে বন্ধু হয়ে হাতটা ধরেছিলে
মিথ্যে এ বাঁধনে আশ্রয় দিয়েছিলে (২)
আমি চাইনি এ সুখের সাজানো আসর
আমি চাইনা এ রঙের বাসর
অগোচরে এলে আমায় ভাসালে
আমি চাইনা এ ফুলের সাগরতুমি সুপ্ত হয়েছিলে আমার এই প্রানে
তুমি স্বপ্ন হয়েছিলে আমার এ হৃদয়ে (২)
কেন? কেন? তুমি এলে,সত্য হয়ে
তুমি এলে, কেন?
আমি চাইনি এ সুখের সাজানো আসর
আমি চাইনা এ রঙের বাসর
অগোচরে এলে আমায় ভাসালে
আমি চাইনা এ ফুলের সাগর"
 অজানা এ কোন ভেলা,,, দিন বাড়ি যায় ,,,,,,"অজানা এ কোন ভেলা
ভাসলো এ হৃদয়ে
অনন্ত এ প্রেম শুধু যে পিছু ডাকে
চলেছি ভেসে আমি
সেই সে অচিনপুরেতোমাকে ভেবে আলতো দুহাতে
কখনই ছুই ঘুমের ঘোরে
ভাঙে যে ঘুম প্রতি সকালে
তোমাকে চোখের পাতায় করেকুয়াশা প্রহরে উষ্ণ আবেগে
কখনো উড়াই নিজের কোলে
কত রঙে আসার কথা
বেধেছি তোমায় আঁচল জুড়ে"
,,,,,,,,,
 অলিরও কথা শুনে, হেমন্ত মুখোপাধ্যায়,,, হেমন্ত মুখোপাধ্যায়, গৌরীপ্রসন্ন মজুমদার,,,,"অলিরও কথা শুনে বকুল হাসে
কই তাহার মত তুমি আমার কথা শুনে হাসো না তো
ধরারও ধুলিতে যে ফাগুন আসে
কই তাহার মত তুমি আমার কাছে কভু  আসো না তোআকাশ পারে ঐ অনেক দূরে
যেমন করে মেঘ যায়গো উড়ে
যেমন করে সে হাওয়ায় ভাসে
কই তাহার মত তুমি আমার স্বপ্নে কভু ভাসো না তোচাঁদের আলোয় রাত যায় যে ভরে
তাহার মত তুমি করনা কেনো ওগো ধণ্য মোরে
যেমন করে নীড়ে একটি পাখি
সাথীরে কাছে তার নেয়গো ডাকি
যেমন করে সে ভালবাসে
কই তাহার মত তুমি আমায় তবুও ভালবাসো না তো﻿"
 অলস সময়ের পাড়ে, লিংকন, আর্টসেল, অন্য সময়,, রুম্মান,,,,"অলস সয়ের পাড় ধরে হাটছি
ঢেউ এসে পড়ে পৃথিবীর শব্দ ও নিরবতায়
ভাঙে অন্ধকার
আলো ছায়ায়
মাখামাখি পৃথিবী
স্বপ্নের পাড়ে একা একা হাটছিআলোর কার্নিশে জমে দিন
রাতের নিশাচর নিঃশ্বাসে মেশে মদ
আজো মাতাল আমি
পথভ্রষ্ট কবি
পৃথিবীর কোলাহলে একা একা হাটছিঅসাড় কথার শেষে আরও
কথা থাকে শব্দহীন অনুচ্চারে
ঝড়ের হাওয়ায় ভেঙ্গে দেয় অন্ত্যমিল
দুজনার মিথ্যে আবেগের পড়ে থাকে
মৃত নদী
জীবনের পাড় ধরে আজো একা হাটছিঅলস সময়ের সৈকতে
ঢেউ এসে পড়ে স্বপ্ন জুড়ে
ভেঙ্গে দেয় ছায়ার মত তুমি(২)রোদের আকাশে ভেসে যায়
মেঘের স্বপ্নপুরী
পৃথিবীর কোলাহলে তুমি আমি হাটছি।স্বপ্নের পাড়ে একা একা হাটছি
পৃথিবীর কোলাহলে একা একা হাটছি
জীবনের পাড় ধরে আজো একা হাটছি
পৃথিবীর কোলাহলে তুমি আমি হাটছি।"
 ওঁ, শিবু কুমার শীল, মেঘদল, মেঘদল (দ্রোহের মন্ত্রে ভালোবাসা),,,,,,"ওঁ অখণ্ড মণ্ডলাকারং,
ব্যাপ্তং যেন চরাচরম্,
তত্পদং দর্শিতং যেন
তস্মৈই শ্রীগুরুবে নমঃ
লাব্বায়েক আল্লাহুম্মা লাব্বায়েক,
লাব্বায়েক  আলাশারীকালা লাব্বায়েক ,
ইন্নাল হামদা ওয়াইন্নিমাতা,
লাকা ওয়াল মুলক্‌ লা শারীকালা
বুদ্ধং শরানাং গচ্ছামি,
ধার্মাং শরানাং গচ্ছামি,
শাংহাং শরানাং গচ্ছামি
বোল হরি হরি বোল তীর্থে যাব,
বিভেদের মন্ত্রে স্বর্গ পাব,
লা ইলাহা ইল্লাল্লাহ্
মানুষ কোরবানী মাশাল্লাহ্‌,
হালে লুইয়া জিসাস ক্রাইস্ট,
ধর্মযুদ্ধে ক্রুসেড বেস্ট!"
 ওমা কালী! কালী গো!,,,,,,,,,"ওমা কালী! কালী গো! এতনি ভঙ্গিমা জান |
কত রঙ্গ ঢঙ্গ কর যা ইচ্ছা হয় মন ||
মাগো স্বামীর বুকে পা দেও মা ক্রোধ হইলে রণ |
কৃষ্ণরূপে প্রেমভাবে, মামীর বসন টান ||
আদ্যাশক্তি হইয়া মাগো ! পুত্রে রইলায় বর |
শতবার মারিয়া মাগো ; কর পুত্রের ঘর ||
কখন কালী, কখন রাধা, কখন গো তারিণী |
জ্ঞান চক্ষে চাইয়া দেখি, মা মোর পরাণী ||
কালীরূপ ধরিয়া মাগো ! অসুর কইলায় নাশ |
রামরূপে রাক্ষসগণ করিলায় বিনাশ ||
তুমি বাড়ি, তুমি ঘর মা ! তুমিই সংসার |
তুমি বিনে অন্যজনা কেহই নাই আর ||
নানা সময় নানা রূপে, অবতার হইয়া |
ভক্তবাঞ্ছা পূর্ণ কর দুষ্টকে মারিয়া ||
হাছন রাজা কালী ভক্ত, কালী পদ সার |
কে বুঝিতে পারে মায়ের, অনন্ত ব্যাপার ||"
 ওমা কালী! কালী গো,,,,,,,,,"ওমা কালী ! কালী গো ! এতনি ভঙ্গিমা জান
কত রঙ্গ ঢঙ্গ কর যা ইচ্ছা হয় মন
মাগো স্বামীর বুকে পা দেও মা ক্রোধ হইলে রণ
কৃষ্ণরূপে প্রেমভাবে, মামীর বসন টান
আদ্যাশক্তি হইয়া মাগো ! পুত্রে রইলায় বর
শতবার মারিয়া মাগো ; কর পুত্রের ঘর
কখন কালী, কখন রাধা, কখন গো তারিণী
জ্ঞান চক্ষে চাইয়া দেখি, মা মোর পরাণী
কালীরূপ ধরিয়া মাগো ! অসুর কইলায় নাশ
রামরূপে রাক্ষসগণ করিলায় বিনাশ
তুমি বাড়ি, তুমি ঘর মা ! তুমিই সংসার
তুমি বিনে অন্যজনা কেহই নাই আর
নানা সময় নানা রূপে, অবতার হইয়া
ভক্তবাঞ্ছা পূর্ণ কর দুষ্টকে মারিয়া
হাছন রাজা কালী ভক্ত, কালী পদ সার
কে বুঝিতে পারে মায়ের, অনন্ত ব্যাপার "
 অন্ধকারের পাশে, জন, ব্ল্যাক, আমার পৃথিবী,, জুবায়ের হোসেন (ইমন),,,,"সময়ের হাতে বন্দী তুমি
অবক্ষয়ের প্রভাবে
দুর্বোধ্য জীবন কেবলই ইশারায় ডাকে
এভাবে ক্ষয়ে নিঃস্ব হওয়া
ঝুলে থাকা শূন্যতা
অর্থহীন ভূমিতে দাড়িয়ে
জেগে থাকা আর না।
অন্ধ চোখে হাঁটছে সবাই
বুকে জমাট পাথর সবার
এভাবে এই মিথ্যে মায়ায়
জেগে থাকা আর না।
তবু এসো ঐ আলোর অভিষেকে হই শান্ত
মিছিমিছি আঁধারের পাশে
ক্ষয়ে যাওয়া আর না।"
 অনেক আশা নিয়ে, তুহীন, শিরোনামহীন, ইচ্ছে ঘুড়ি,,,,,,"অনেক সবুজের প্রান্তে তুমি থাকো একাকী
আমি ধূসর, ধূসর হয়ে জেগে থাকি।
অনেক মানুষের ভীড়েও তুমি থাকো একাকী
আমি অনেক আশা নিয়ে বসে থাকি।
হেরে যেতে যেতে যদি থমকে,
এক নিঃশ্বাসে সব পেরিয়ে
রোদ ঝলমলে এক দুপুরে,
যদি ঘুম সব ঘুম ভেঙে যায়
আমি অনেক আশা নিয়ে জেগে থাকি।
দরজার বাইরে রঙীন পৃথিবী,
ধূলো ধূলোমাখা দাঁড়িয়ে আছে
ঝড়ের আশায় তোমার শহরে,
শিরোনামহীন ফুটপাত ঘুমিয়ে গেছে।
একদিন এই ঝড়, তোমার এই শহরে,
ভেজায় যায় সব জানালা তবু আমি বসে আছি।
অনেক মানুষের ভীড়েও তুমি থাকো একাকী।
আমি অনেক আশা নিয়ে জেগে থাকি।"
 অনেক কথার ভিড়ে, বাপ্পা মজুমদার / কনা,,, বাপ্পা মজুমদার, শেখ রানা, বাপ্পা মজুমদার,,,"অনেক কথার ভিড়ে
অনেক কোলাহলে
যে কথাটি বুক পাঁজরে
নীরব ছিলো খুব
সে কথাটি ভালোবাসা
মৌনতা নিশ্চুপসহস্র রাত
আয়নাঘরে
তোমার জন্য সব
স্বপ্ন পোড়ে
ভালোবাসার মেঘ মল্লারে
বৃষ্টিরা উৎসুক
সে কথাটি ভালোবাসা
মৌনতা নিশ্চুপচোখের কালোয়
দুঃখ সুখে
তোমার জন্য সব
অনুভবে
ভালোবাসার সরলতা
রহস্য খুঁজুক
সে কথাটি ভালোবাসা
মৌনতা নিশ্চুপ"
 অন্বেষণ, জোহাদ, নেমেসিস, অন্বেষণ ,, ফেরদৌস,,,,"ভেবেছি বন্ধু হবো
মেলে মন যদি
হয়তো তুখোড় কেহ
না’হয় নির্বোধই
কে হবি বন্ধু আমার
যে কোন শর্তে
বিপদে বন্ধু ছাড়া
আমার আর কেউ নেই
নিরবতা ছুঁয়ে
গহীন রাত, দ্বিপ্রহরে
নিরবতা আলতো ছুঁয়ে
ভাবায়, কাঁদায়, হাসায় অকারণে
আছিস কি যে কেহ? ক্ষনিকেই মুক্ত আমি,
ক্ষনিকেই রুদ্ধ,
ক্ষনিকের ভুলগুলো যে সব
করে দেয় শুদ্ধ
অচীন পথ ঘুরে,
হাতে হাত রেখে যে যায়
দূর বহুদূরে
ভাবায়, কাঁদায়, হাসায় অকারণে
পাতের মিতালী
আমার সঙ্গে কাকে আমি বন্ধু ভেবে বলি
দু’টি কথা তার সঙ্গে
কার কাছে আজ যাই বলো
ছুটে…………
ভাবায়, কাঁদায়, হাসায় অকারণে
আছিস কি যে কেহ?"
 অন্যকেউ, তুহীন, শিরোনামহীন, ইচ্ছে ঘুড়ি,,,,,,"আমি না অন্যকেউ নিয়ে যায় তোমায়
যেখানে অবিরত ভেঙে পড়ে সময়;
আমি না অন্যকেউ নীরবে বাঁচে
রক্তসিদুঁর আঁকে যেথা নবআশা;
আমি না অন্যকেউ নিয়ে যায়
আমার কন্ঠ হতে প্রতিবাদ প্রলয়।
তুমি না অন্যকেউ মোর শয্যাতে
জেগে দেখি পূব কোনে তমসা ক্ষয়
তুমি না অন্যকেউ ফিরে আসে আর
ডেকে তোলে বৃত্তবন্দী মন।সঙ্গী তুমি সোনালী ভোরে অজানা কোনো আলো
আলোয় ভরা আনন্দলোকে নিঃস্ব প্রাতে চলো
তবু জেগে উঠো, বেঁচে উঠো, গেয়ে উঠো আমার এ গান-তুমি না অন্যকেউ শিয়রে কাঁদে, অধরা ছায়া শূন্যমাঝে ভেঙে পড়েতুমি না অন্যকেউ মেলে দেয়
ভোরের আকাশে সোনালীডানা চিল।যাবে কি তুমি মোর সাথে?
আকাশ উর্ধ্বে ঐ নীল মাঝে,
যেথা অন্ধ বিশ্ব খোঁজে তোমাকে
যাবে কি তুমি মোর সাথে?"
 অন্যসময়, লিংকন,,,, রুম্মান,,,,"আর্তনাদে হিঁচড়ে পড়ছে বেদনা
হৃদয়ের কলুষতার বিষাক্ততা
দূষিত করেছে আমায়
সমাজের নিত্য চাপে……
গ্রাস করেছে আমাকে
গ্রহন লেগেছে সত্তায়
দাসত্বের দাস হয়ে ফিরছি
বিবাগী পথিকের বেশে
বারে বারে একই ঠিকানায়।মানুষ এগিয়ে যায় অন্যসময়ে
আকাশ বদলে যায় অন্য আকাশে।দেহের বায়ু ক্রমশ ফুরিয়ে
জীবনের চাহিদা কিছু বাকি রয়ে যায়,
হৃদয়ের পাখি এখনও বন্দী খাঁচায়
জীবনের সীমানা দূরে দেখা যায়
মুক্তির সিঁড়ি পেরিয়ে
কে বা কার দেখা পায়
দাসত্বের দাস হয়ে ফিরছি
বিবাগী পথিকের বেশে
বারে বারে একই ঠিকানায়।"
 অন্তহীন, এলিটা/অদিত,, অন্তহীন,, আসিফ ইকবাল,,,,"এসো হাত ধরো হাতে
চলো অন্তহীন পথে
এসো তুমি, আর আমি
দুচোখে স্বপ্ন হয়ে নামি।রেখোনা বারণ তুমি করোনা মানা।
ফুলেরা পথে সাজায় বিছানা।
শাসন-বারণ কিছুই থাকবেনা,
থাকবে হারিয়ে যাওয়ার ঠিকানাহেমন্তের রোদ ক্লান্ত ছায়া
জোছনা ভাসা পূর্ণিমা রাত
দেখবো প্রথম সূর্যালোকে
দূজনে প্রথম প্রহরে।"
 অন্তরালে, পিন্টু, চিরকুট, জাদুর শহর,,,,,,"তোমার অন্তরালে, অন্তহীন আড়ালে
ডুবে ডুবে সমদ্দুর, হেলোজেন রোদ্দুরতুমি আকাশে অন্তরিন
আমি পথিক পথহীন
তোমার ভাজে ভাজে…তোমার ভাজে ভাজে আততায়ী নির্ভিক
তুমি সুন্দর তুমি সুন্দর
আর আমি অসহায় রয়ে রইতোমার ভাজে ভাজে ফেরারি পলাতক
তুমি মায়া
আর আমি তার ছায়া রয়ে রই"
 অপারের কান্ডার নবীজী আমার,,,,,,,,,"অপারের কান্ডার নবীজী আমার
ভজন সাধন বৃথা গেল আমার নবী না চিনে ৷
নবী আউল আখের বাতেন জাহের
কখন কোন রূপ ধারণ করেন কোনখানে ॥আল্লা নবী দুটি অবতার
গাছ বীজ যে-রূপ দেখি সে প্রকার
সুবুদ্ধিতে কর তার বিচার
ও সে গাছ বড় কি ফলটি বড় নেও জেনে ॥আসমান জমিন জলধি পবন
যে নবীর নূরে হয় সৃজন
বলো কোথায় ছিল সে নবীর আসন
নবী পুরুষ কি প্রকৃতি আকার তখনে ॥আত্মতত্ত্বে ফাজেল যে জনা
সেই জানে সাঁইয়ের নিগূঢ় কারখানা
রাসুল রূপে প্রকাশ রব্বানা
লালন বলে দরবেশ সিরাজ সাঁইর গুণে ॥"
 অপেক্ষা, মিনার রহমান,,, মিনার রহমান, মিনার রহমান,,,,"কেমন যেন হয়ে আছে আকাশটা
অনেক স্মৃতি ছিল রং রঙ্গা
হঠাৎ প্রশ্নরা সব পথ হারিয়ে
খুজছে তোমার ঠিকানা।
কোথায় লুকিয়ে মেঘের ঘনঘটা
কোথায় হারিয়ে রুপালি দুপুর
অনেক অভিমানী হয়ে মনটা আমার
খুজছে তোমার ঠিকানা।এই পথটা ধরে জানি হেটেছিলাম দুজন
গড়বো বলে সুখের নাটাই
রুপালি রোদ আর বৃষ্টি বিলাসী বিকেল
এসোনা আবার সবটাই সাজাই।তুমি কোথায় আছো,আমি কোথায় আছি
কেন যে আজ দুজন দু দিকে ভাসি
আমি কোথায় আছি,তুমি কোথায় আছ
কেন যে আজ দুজন দু দিকে ভাসি।কেমন যেন হয়ে আছে শহরটা
মানুষ গুলো থমকে একা
অবাক তাকিয়ে থাকা দূর আরো দূর
হারিয়ে সুরের সীমানা
কোথাও বইছে মোহের মাতাল হাওয়া
কোথাও উড়ছে স্মৃতির পায়রা
আলোর দিন আর রাতের আঁধারটা
করছে ভোরের অপেক্ষা।এই পথটা ধরে জানি হেটেছিলাম দুজন
গড়বো বলে সুখের নাটাই
রুপালি রোদ আর বৃষ্টি বিলাসী বিকেল
এসোনা আবার সবটাই সাজাই।তুমি কোথায় আছো,আমি কোথায় আছি
কেন যে আজ দুজন দু দিকে ভাসি
আমি কোথায় আছি,তুমি কোথায় আছ
কেন যে আজ দুজন দু দিকে ভাসি……"
 অপেক্ষার উপেক্ষা, তাহসান,, কথোপকথন, তাহসান, তাহসান,,,,"সে আর এক জীবনে তোমায় নিয়ে কত প্রশ্ন ছিল
যা জানবার ছিলো তার এক উত্তর জেনে তোমায় পূজেছিলামআজ আমি তোমায় ছাড়া নিঃস্ব সব নিয়ে
যা চেয়েছিলাম সব দিয়েছো, নেই তুমি আজ আমাতে
তাই ফিরে চাই আমি তোমাকে
আপন করে নাও তুমি আবার আমাকেআজ অপেক্ষার শেষ দিনের তোমায় দেখবো বলে
অন্ধ আমি আর থাকবো না বিশ্বাসী তোমায় বুঝেপ্রার্থনা, তুমি আমার আজও বুঝলে না
আর্তনাদ, আজও আমার তোমায় পাবারতাই ফিরে এলাম আমি তোমার কাছে
আজ এক করে আমায় তোমাতে ।"
 অপরাধী, আরমান আলিফ,,, আরমান আলিফ, আরমান আলিফ, অংকুর মাহমুদ,,,"একটা সময় তোরে আমার সবই ভাবিতাম,
তোরে মন পিঞ্জরে যতন করে আগলাইয়া রাখতাম।
তোর হাসি মুখের ছবি দেইখা দুঃখ পুষাইতাম,
তুই কানলে পরে কেমন করে হারাইয়া যাইতাম।
ওরে মনের খাঁচায় যতন কইরা দিলাম তোরে ঠাঁই,
এখন তোর মনেতেই আমার জন্য কোনো জায়গা নাই।
ওরে আদর কইরা পিঞ্জরাতে পুষলাম পাখিরে,
তুই যারে যা উইড়া যারে অন্য খাঁচাতে। ও মাইয়ারে,মাইয়ারে তুই, অপরাধী রে ,
আমার যত্নে গড়া ভালোবাসা দে ফিরাইয়া দে।
আমার অনুভূতির সাথে খেলার অধিকার দিলো কে?
মাইয়া তুই বড় অপরাধী , তোর ক্ষমা নাই রে। তোরে স্কুল পলাইয়া একটা নজর দেখিতে যাইতাম,
আমি টিফিনের সব টাকা জমায় আবেগ কিনিতাম।
হাই রে ! রাইতের পর রাইত জাইগা গান লিখিতাম,
আমার সেই গানেরও সুরে তোরে খুঁজিয়া লইতাম।
এখন একলা একা সময়গুলো কাটাই কেমনে?
এতো ভালোবাসার পরেও আমার কম কি ছিলো রে?
রোজ রাইতে আমায় জোনাক পোকা কানে কানে কয়,
তুই দেইখা লরে ত্রিভুবনে কেউ তো কারো নয়। ও মাইয়ারে,মাইয়ারে তুই,অপরাধী রে ,
আমার যত্নে গড়া ভালোবাসা দে ফিরাইয়া দে।
আমার অনুভূতির সাথে খেলার অধিকার দিলো কে?
মাইয়া তুই বড় অপরাধী,তোর ক্ষমা নাই রে। তোর নামের পাশে সবুজ বাতি আর তো জ্বলে না,
এখন রাত্রি জুইড়া কেউ তো আর মায়া লাগায় না।
কারো হাসি মুখের ছবি দেইখা ঘুম আর ভাঙে না,
কেউ আর ফ্লেক্সিলোডের দোকানটাতেও ভীড় জমায় না।
এখন তাঁরার মতো জ্বলে নেভে কষ্ট গুলা রে,
আমি গীটার সুর সাথে লইয়া ভালোই আছি রে।
রোজ রাইতে আমায় জোনাক পোকা কানে কানে কয়,
তুই দেইখা লরে ত্রিভুবনে কেউ তো কারো নয়। ও মাইয়ারে, মাইয়ারে তুই, অপরাধী রে,
আমার যত্নে গড়া ভালোবাসা দে ফিরাইয়া দে।
আমার অনুভূতির সাথে খেলার অধিকার দিলো কে?
মাইয়া তুই বড় অপরাধী,তোর ক্ষমা নাই রে।"
 অপরাজেয়, জোহাদ/জেফার রহমান,,,, রবিউল ইসলাম জীবন, নেমেসিস,,,"তুমি বিস্ময়
তুমি নির্ভয়
ভেঙ্গে দাও বাঁধার প্রাচীর
তুমি স্বপ্ন
তুমি গল্প
তুমি এক সাহসী বীরএগিয়ে যাবো আমরা
জয়ের স্রোতে দাঁড়িয়ে
হার মানবো না আমরা
তোমার দিকে তাকিয়েতুমি অপরাজেয়
তুমি বাংলার অহংকার
জানি তোমার হাত ধরে
বিজয় আসবে আবারকঠিন বিপর্যয়ে
তুমি ধরে রাখো হাল
আঁধার পাড়ি দিয়ে
জ্বালো আলোর মশালএগিয়ে যাবো আমরা
জয়ের স্রোতে দাঁড়িয়ে
হার মানবো না আমরা
তোমার দিকে তাকিয়েতুমি অপরাজেয়
তুমি বাংলার অহংকার
জানি তোমার হাত ধরে
বিজয় আসবে আবারতুমি দুরন্ত, দুর্বার
লাল সবুজের অঙ্গিকারতুমি অপরাজেয়
তুমি বাংলার অহংকার
জানি তোমার হাত ধরে
বিজয় আসবে আবারতুমি অপরাজেয়…"
 অপরাজেয়, আফতাবুজ্জামান ত্রিদীব, মেকানিক্স, অপরাজেয়,, Doyeedt Annahaal Pallab,,,,"পরাহত শব্দের ভূমিকায়
একা দাড়িয়ে সবুজ
তোমাদের আহত নতমুখ
রাতের শব্দ আর ঘুম
তোমাদের যুবক স্বপ্ন
নিঃস্ব মেঘ ধুলোর প্রাসাদঘুণে ধরা নষ্টালজিয়া
দুঃস্বপ্ন নির্জীববোধ
অনিত্য বাস্তবতা আঁকড়ে
তোমাদের ঝড়ো দিন
নিয়ন আলোয় মৃত রাজধানী
ক্ষুব্ধ পরিব্রাজক আমি বিজ্ঞাপিত অপরাজেয় নই আমি অপরাজেয়
মর্মে মর্মে স্বত্তায় অনুরনে অপরাজেয় পরাহত শব্দের ভূমিকায়
একা দাড়িয়ে সবুজ
তোমাদের আহত নতমুখ
রাতের শব্দ আর ঘুম
তোমাদের যুবক স্বপ্ন
নিঃস্ব মেঘ ধুলোর প্রাসাদযুদ্ধ শেষে বিদিত আঁধার
ধ্বংস ক্ষতো বিবেক অতীত
অজ্ঞাত তোমাদের শ্রান্তির ঘরে
রুদ্ধ আলোর মশাল
আগামীর খোলা অস্ত্র হাতে
আমি অপরাজেয়……বিজ্ঞাপিত অপরাজেয় নই আমি অপরাজেয়
মর্মে মর্মে স্বত্তায় অনুরনে অপরাজেয়"
